Event	ID	Name			Wwise Object Path	Notes
	3917054405	vo_vehicle_destroyed			\Default Work Unit\vo_vehicle_destroyed	

Game Parameter	ID	Name			Wwise Object Path	Notes
	5189176	RTPC_ext_menu_volume_voice_gui			\Default Work Unit\RTPC_ext_menu_volume_voice_gui	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	482497564	vehicle_destroyed_19	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_19_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_19		20575
	533162270	vehicle_destroyed_15	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_15_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_15		22664
	577700756	vehicle_destroyed_26	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_26_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_26		23196
	605994666	vehicle_destroyed_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_01		19088
	664076776	vehicle_destroyed_24	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_24_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_24		19674
	764062589	vehicle_destroyed_11	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_11_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_11		20922
	764607030	vehicle_destroyed_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_02		31757
	769841228	vehicle_destroyed_06	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_06_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_06		28907
	774307800	vehicle_destroyed_25	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_25_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_25		27617
	782244064	vehicle_destroyed_10	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_10_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_10		29622
	811028027	vehicle_destroyed_14	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_14_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_14		23456
	825696448	vehicle_destroyed_09	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_09_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_09		15143
	853782029	vehicle_destroyed_12	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_12_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_12		37590
	857163731	vehicle_destroyed_21	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_21_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_21		28110
	859778494	vehicle_destroyed_28	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_28_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_28		18666
	956988426	vehicle_destroyed_08	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_08_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_08		18661
	999123575	vehicle_destroyed_20	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_20_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_20		25900
	1000927984	vehicle_destroyed_05	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_4\.cache\Windows\Voices\English(US)\vehicle_destroyed_05_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_vehicle_destroyed\vehicle_destroyed_05		33912

